goal	rule	score
exhibits(P, S4)	exhibits(patient_iris, dizziness)	0
has_symptom(D4, S4)	has_symptom(diabetes, joint_pain)	0
has_symptom(D2, S3)	has_symptom(patient_alice, fatigue)	0
has_symptom(heart_disease, S2)	has_symptom(heart_disease, headache)	0
has_symptom(stroke, S4)	has_symptom(stroke, joint_pain)	0
exhibits(Organ, S3)	exhibits(patient_frank, blurred_vision)	0
treats(amoxicillin, D2)	treats(amoxicillin, hypertension)	0
exhibits(SE, S1)	exhibits(patient_carol, sadness)	0
at_risk_for(diabetes, diabetes)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	0
treats(albuterol, D2)	treats(albuterol, migraine)	0
exhibits(D2, S0)	exhibits(patient_mia, joint_pain)	0
has_symptom(D3, S3)	has_symptom(arthritis, cough)	0
treats(levothyroxine, D2)	treats(levothyroxine, heart_disease)	0
has_symptom(D2, S2)	has_symptom(heart_disease, excessive_thirst)	0
has_specialty(anemia, Spec0)	has_specialty(anemia, gastroenterology)	0
exhibits(P, S3)	exhibits(patient_liam, memory_loss)	0
exhibits(D, S4)	exhibits(patient_mia, dizziness)	0
diagnosed_with(P4, D4)	diagnosed_with(patient_bob, migraine)	0
exhibits(Doc, S0)	exhibits(patient_alice, sweating)	0
exhibits(patient_eve, S1)	exhibits(patient_eve, swollen_joints)	0
exhibits(Doc, S3)	exhibits(patient_alice, weight_gain)	0
exhibits(D, S3)	exhibits(patient_carol, weight_gain)	0
exhibits(Organ, S1)	exhibits(patient_jack, loss_of_appetite)	0
exhibits(SE, S1)	exhibits(patient_eve, back_pain)	0
exhibits(P, S4)	exhibits(patient_alice, insomnia)	0
exhibits(SE, S1)	exhibits(patient_grace, weight_loss)	0
has_symptom(D3, S3)	has_symptom(depression, swollen_joints)	0
exhibits(P, S0)	exhibits(patient_olivia, muscle_weakness)	0
exhibits(Drug, S2)	exhibits(patient_eve, sweating)	0
exhibits(SE, S2)	exhibits(patient_eve, muscle_weakness)	0
exhibits(D1, S2)	exhibits(patient_alice, pale_skin)	0
exhibits(Doc, S2)	exhibits(patient_bob, headache)	0
exhibits(RF, S4)	exhibits(patient_kate, blurred_vision)	0
exhibits(Doc, S3)	exhibits(patient_jack, chest_pain)	0
at_risk_for(D, migraine)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	0
exhibits(SE, S1)	exhibits(patient_iris, loss_of_appetite)	0
exhibits(Drug, S2)	exhibits(patient_iris, joint_pain)	0
has_symptom(D4, S4)	has_symptom(heart_disease, confusion)	0
exhibits(Doc, S2)	exhibits(patient_liam, muscle_weakness)	0
exhibits(SE, S2)	exhibits(patient_mia, dizziness)	0
has_symptom(D4, S4)	has_symptom(stroke, frequent_urination)	0
requires_specialist(D0, D0)	requires_specialist(hypertension, hypertension)	0
exhibits(RF, S1)	exhibits(patient_carol, joint_pain)	0
exhibits(Doc, S3)	exhibits(patient_olivia, shortness_of_breath)	0
exhibits(RF, S4)	exhibits(patient_alice, weight_loss)	0
exhibits(Doc, S0)	exhibits(patient_grace, frequent_urination)	0
exhibits(D, S2)	exhibits(patient_iris, abdominal_pain)	0
has_symptom(D2, S2)	has_symptom(patient_eve, fever)	0
exhibits(P, S3)	exhibits(patient_henry, back_pain)	0
treats(metformin, D2)	treats(metformin, heart_disease)	0
exhibits(Drug, S2)	exhibits(patient_olivia, dizziness)	0
exhibits(RF, S4)	exhibits(patient_frank, swollen_joints)	0
exhibits(D1, S2)	exhibits(patient_olivia, fever)	0
exhibits(SE, S1)	exhibits(patient_kate, insomnia)	0
exhibits(D1, S2)	exhibits(patient_kate, excessive_thirst)	0
exhibits(D, S4)	exhibits(patient_dave, headache)	0
exhibits(RF, S4)	exhibits(patient_grace, dizziness)	0
exhibits(P, S0)	exhibits(patient_mia, cough)	0
has_symptom(D3, S3)	has_symptom(depression, dizziness)	0
exhibits(D, S2)	exhibits(patient_mia, memory_loss)	0
exhibits(Organ, S1)	exhibits(patient_olivia, fatigue)	0
exhibits(RF, S1)	exhibits(patient_bob, blurred_vision)	0
diagnosed_with(P4, D4)	diagnosed_with(patient_henry, anxiety)	0
exhibits(P1, S1)	exhibits(asthma, shortness_of_breath)	0
has_symptom(D4, S4)	has_symptom(hypertension, muscle_weakness)	0
exhibits(SE, S2)	exhibits(patient_dave, confusion)	0
diagnosed_with(P4, D4)	diagnosed_with(patient_alice, alzheimers)	0
exhibits(D, S3)	exhibits(patient_iris, memory_loss)	0
may_have_disease(D2, D)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	0
has_symptom(D4, S4)	has_symptom(diabetes, headache)	0
exhibits(RF, S4)	exhibits(patient_liam, frequent_urination)	0
has_symptom(D2, S2)	has_symptom(hypothyroidism, swollen_joints)	0
exhibits(Drug, S2)	exhibits(patient_kate, insomnia)	0
exhibits(RF, S1)	exhibits(patient_alice, pale_skin)	0
has_symptom(stroke, S4)	has_symptom(stroke, sadness)	0
exhibits(Drug, S2)	exhibits(patient_alice, swollen_joints)	0
exhibits(RF, S4)	exhibits(patient_eve, sadness)	0
exhibits(RF, S3)	exhibits(patient_carol, abdominal_pain)	0
treats(aspirin, pneumonia)	treats(aspirin, pneumonia)	0
exhibits(Organ, S1)	exhibits(patient_carol, swollen_joints)	0
has_symptom(D2, S2)	has_symptom(copd, back_pain)	0
exhibits(P, S4)	exhibits(patient_carol, confusion)	0
at_risk_for(patient_carol, pneumonia)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	0
exhibits(Doc, S3)	exhibits(patient_carol, frequent_urination)	0
has_symptom(D2, S2)	has_symptom(anxiety, nausea)	0
exhibits(D, S2)	exhibits(patient_liam, memory_loss)	0
risk_increases(RF3, D3)	risk_increases(stress, osteoporosis)	0
risk_increases(RF3, D3)	risk_increases(poor_diet, cancer)	0
has_symptom(kidney_disease, S2)	has_symptom(kidney_disease, weight_gain)	0
has_symptom(D2, S2)	has_symptom(patient_alice, fatigue)	0
has_symptom(asthma, S2)	has_symptom(asthma, abdominal_pain)	0
exhibits(Doc, S0)	exhibits(patient_alice, joint_pain)	0
has_symptom(kidney_disease, S4)	has_symptom(kidney_disease, pale_skin)	0
exhibits(D1, S2)	exhibits(patient_bob, frequent_urination)	0
patient(P3)	patient(anemia)	0
treats(amlodipine, D2)	treats(amlodipine, anxiety)	0
has_symptom(D4, S4)	has_symptom(heart_disease, loss_of_appetite)	0
causes(D11, D21)	causes(migraine, D0)	0
has_symptom(depression, S2)	has_symptom(depression, joint_pain)	0
exhibits(RF, S4)	exhibits(patient_bob, dizziness)	0
treats(atorvastatin, D2)	treats(atorvastatin, depression)	0
exhibits(Organ, S1)	exhibits(patient_frank, swollen_joints)	0
exhibits(Drug, S2)	exhibits(patient_henry, nausea)	0
has_symptom(D4, S4)	has_symptom(covid19, nausea)	0
exhibits(Organ, S1)	exhibits(patient_grace, dizziness)	0
requires_specialist(D2, psychiatry)	requires_specialist(osteoporosis, psychiatry)	0
exhibits(D1, S2)	exhibits(patient_dave, swollen_joints)	0
exhibits(Drug, S2)	exhibits(patient_carol, weight_loss)	0
exhibits(D1, S2)	exhibits(patient_carol, blurred_vision)	0
exhibits(P, S3)	exhibits(patient_mia, insomnia)	0
exhibits(P1, S1)	exhibits(hypertension, headache)	0
requires_specialist(cancer, infectious_disease)	requires_specialist(cancer, infectious_disease)	0
at_risk_for(patient_carol, migraine)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	0
exhibits(SE, S1)	exhibits(patient_grace, confusion)	0
has_symptom(covid19, S2)	has_symptom(covid19, abdominal_pain)	0
exhibits(RF, S3)	exhibits(patient_henry, pale_skin)	0
exhibits(Doc, S0)	exhibits(patient_jack, sadness)	0
exhibits(D, S2)	exhibits(patient_noah, frequent_urination)	0
treats(D0, D0)	treats(kidney_disease, kidney_disease)	0
exhibits(SE, S1)	exhibits(patient_liam, weight_gain)	0
exhibits(D, S2)	exhibits(patient_henry, back_pain)	0
exhibits(D1, S2)	exhibits(patient_alice, confusion)	0
exhibits(Doc, S4)	exhibits(patient_liam, headache)	0
exhibits(Organ, S1)	exhibits(patient_mia, dizziness)	0
exhibits(Organ, S3)	exhibits(patient_olivia, weight_gain)	0
exhibits(Doc, S3)	exhibits(patient_iris, nausea)	0
exhibits(Drug, S2)	exhibits(patient_henry, swollen_joints)	0
exhibits(RF, S3)	exhibits(patient_eve, back_pain)	0
has_symptom(pneumonia, S3)	has_symptom(pneumonia, dizziness)	0
exhibits(Doc, S0)	exhibits(patient_olivia, weight_gain)	0
exhibits(D2, S0)	exhibits(patient_carol, memory_loss)	0
exhibits(P, S4)	exhibits(patient_jack, joint_pain)	0
has_symptom(anemia, S2)	has_symptom(anemia, cough)	0
may_have_disease(heart_disease, heart_disease)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	0
has_symptom(D0, S1)	has_symptom(patient_carol, dizziness)	0
exhibits(RF, S3)	exhibits(patient_kate, cough)	0
exhibits(Organ, S3)	exhibits(patient_alice, confusion)	0
exhibits(D, S2)	exhibits(patient_carol, frequent_urination)	0
exhibits(P, S0)	exhibits(patient_olivia, cough)	0
has_symptom(D3, S3)	has_symptom(cancer, pale_skin)	0
has_symptom(D2, S2)	has_symptom(hypertension, insomnia)	0
exhibits(D, S4)	exhibits(patient_alice, dizziness)	0
exhibits(P, S3)	exhibits(patient_olivia, sweating)	0
exhibits(Doc, S0)	exhibits(patient_kate, blurred_vision)	0
exhibits(P, S3)	exhibits(patient_alice, back_pain)	0
has_symptom(copd, S3)	has_symptom(copd, excessive_thirst)	0
exhibits(RF, S3)	exhibits(patient_olivia, frequent_urination)	0
exhibits(P, S3)	exhibits(patient_eve, memory_loss)	0
exhibits(Doc, S0)	exhibits(patient_eve, excessive_thirst)	0
exhibits(Doc, S2)	exhibits(patient_bob, abdominal_pain)	0
has_symptom(D2, S2)	has_symptom(osteoporosis, excessive_thirst)	0
exhibits(SE, S2)	exhibits(patient_noah, dizziness)	0
exhibits(D, S3)	exhibits(patient_mia, cough)	0
exhibits(Doc, S2)	exhibits(patient_grace, chest_pain)	0
exhibits(SE, S1)	exhibits(patient_grace, muscle_weakness)	0
requires_specialist(D2, cardiology)	requires_specialist(influenza, cardiology)	0
treats(sertraline, copd)	treats(sertraline, copd)	0
exhibits(P2, S2)	exhibits(SE, blurred_vision)	0
has_symptom(hypothyroidism, S2)	has_symptom(hypothyroidism, headache)	0
exhibits(D, S2)	exhibits(patient_iris, pale_skin)	0
exhibits(Organ, S1)	exhibits(patient_dave, headache)	0
has_symptom(anemia, S2)	has_symptom(anemia, headache)	0
requires_specialist(D2, nephrology)	requires_specialist(hypothyroidism, nephrology)	0
exhibits(Doc, S3)	exhibits(patient_grace, memory_loss)	0
exhibits(RF, S1)	exhibits(patient_alice, insomnia)	0
exhibits(D1, S2)	exhibits(patient_frank, insomnia)	0
exhibits(D2, S0)	exhibits(patient_kate, abdominal_pain)	0
exhibits(Drug, S2)	exhibits(patient_bob, fever)	0
exhibits(D2, S0)	exhibits(patient_olivia, abdominal_pain)	0
treats(Drug0, D0)	treats(sertraline, covid19)	0
has_symptom(D3, S3)	has_symptom(patient_henry, cough)	0
exhibits(RF, S3)	exhibits(patient_dave, joint_pain)	0
exhibits(Doc, S4)	exhibits(patient_bob, headache)	0
risk_increases(RF3, D3)	risk_increases(smoking, osteoporosis)	0
exhibits(D1, S2)	exhibits(patient_jack, weight_gain)	0
exhibits(P, S4)	exhibits(patient_frank, headache)	0
exhibits(Doc, S2)	exhibits(patient_kate, abdominal_pain)	0
risk_increases(RF3, D3)	risk_increases(stress, cancer)	0
exhibits(RF, S4)	exhibits(patient_jack, loss_of_appetite)	0
has_symptom(D2, S2)	has_symptom(migraine, muscle_weakness)	0
exhibits(SE, S1)	exhibits(patient_bob, weight_gain)	0
exhibits(D, S2)	exhibits(patient_mia, insomnia)	0
exhibits(D1, S2)	exhibits(patient_jack, frequent_urination)	0
exhibits(Organ, S3)	exhibits(patient_henry, muscle_weakness)	0
exhibits(P, S3)	exhibits(patient_eve, frequent_urination)	0
exhibits(SE, S1)	exhibits(patient_bob, excessive_thirst)	0
exhibits(P, S4)	exhibits(patient_grace, headache)	0
has_symptom(copd, S2)	has_symptom(copd, pale_skin)	0
exhibits(D1, S2)	exhibits(patient_kate, frequent_urination)	0
has_symptom(hypothyroidism, S4)	has_symptom(hypothyroidism, back_pain)	0
exhibits(SE, S1)	exhibits(patient_alice, cough)	0
exhibits(D1, S2)	exhibits(patient_liam, excessive_thirst)	0
causes(D12, D22)	causes(depression, heart_disease)	0
exhibits(Drug, S2)	exhibits(patient_frank, confusion)	0
has_symptom(D3, S3)	has_symptom(arthritis, memory_loss)	0
has_symptom(D2, S2)	has_symptom(anxiety, abdominal_pain)	0
has_symptom(kidney_disease, S3)	has_symptom(kidney_disease, loss_of_appetite)	0
has_symptom(D2, S2)	has_symptom(heart_disease, pale_skin)	0
exhibits(P, S4)	exhibits(patient_kate, headache)	0
exhibits(Drug, S2)	exhibits(patient_grace, frequent_urination)	0
exhibits(D, S4)	exhibits(patient_eve, headache)	0
exhibits(Drug, S2)	exhibits(patient_dave, muscle_weakness)	0
risk_increases(RF2, D2)	risk_increases(stress, heart_disease)	0
exhibits(P, S3)	exhibits(patient_dave, pale_skin)	0
has_symptom(D4, S4)	has_symptom(asthma, abdominal_pain)	0
exhibits(RF, S3)	exhibits(patient_noah, muscle_weakness)	0
has_symptom(anxiety, S2)	has_symptom(anxiety, memory_loss)	0
exhibits(D, S2)	exhibits(patient_iris, sweating)	0
has_symptom(migraine, S4)	has_symptom(migraine, muscle_weakness)	0
treats(albuterol, kidney_disease)	treats(albuterol, kidney_disease)	0
exhibits(P, S3)	exhibits(patient_noah, back_pain)	0
has_symptom(D2, S2)	has_symptom(migraine, cough)	0
exhibits(RF, S1)	exhibits(patient_frank, insomnia)	0
exhibits(RF, S3)	exhibits(patient_jack, insomnia)	0
exhibits(Drug, S2)	exhibits(patient_frank, memory_loss)	0
has_symptom(D3, S3)	has_symptom(cancer, chest_pain)	0
treats(aspirin, osteoporosis)	treats(aspirin, osteoporosis)	0
exhibits(D, S2)	exhibits(patient_olivia, sweating)	0
exhibits(RF, S4)	exhibits(patient_olivia, fatigue)	0
treats(metformin, D2)	treats(metformin, kidney_disease)	0
has_symptom(hypothyroidism, S2)	has_symptom(hypothyroidism, excessive_thirst)	0
exhibits(D2, S0)	exhibits(patient_liam, muscle_weakness)	0
exhibits(P, S0)	exhibits(patient_carol, fever)	0
exhibits(D, S2)	exhibits(patient_alice, back_pain)	0
has_symptom(D2, S2)	has_symptom(diabetes, cough)	0
exhibits(D1, S2)	exhibits(patient_bob, blurred_vision)	0
exhibits(P, S3)	exhibits(patient_henry, weight_gain)	0
has_symptom(D2, S2)	has_symptom(cancer, shortness_of_breath)	0
exhibits(Doc, S0)	exhibits(patient_carol, insomnia)	0
has_symptom(D4, S4)	has_symptom(hypothyroidism, nausea)	0
has_symptom(D4, S4)	has_symptom(covid19, abdominal_pain)	0
exhibits(RF, S1)	exhibits(patient_liam, blurred_vision)	0
exhibits(P1, S1)	exhibits(stroke, confusion)	0
exhibits(Drug, S2)	exhibits(patient_dave, memory_loss)	0
exhibits(Doc, S2)	exhibits(patient_carol, nausea)	0
treats(sertraline, influenza)	treats(sertraline, influenza)	0
exhibits(D, S4)	exhibits(patient_bob, dizziness)	0
exhibits(RF, S3)	exhibits(patient_bob, loss_of_appetite)	0
exhibits(Organ, S1)	exhibits(patient_bob, sweating)	0
exhibits(Drug, S2)	exhibits(patient_frank, joint_pain)	0
treats(fluticasone, pneumonia)	treats(fluticasone, pneumonia)	0
exhibits(Doc, S0)	exhibits(patient_kate, shortness_of_breath)	0
has_symptom(diabetes, S4)	has_symptom(diabetes, dizziness)	0
exhibits(RF, S4)	exhibits(patient_carol, swollen_joints)	0
exhibits(D2, S0)	exhibits(patient_noah, back_pain)	0
has_symptom(diabetes, S4)	has_symptom(diabetes, abdominal_pain)	0
diagnosed_with(P4, D4)	diagnosed_with(patient_bob, arthritis)	0
exhibits(Organ, S2)	exhibits(patient_carol, fatigue)	0
exhibits(D1, S2)	exhibits(patient_grace, excessive_thirst)	0
has_symptom(D4, S4)	has_symptom(influenza, loss_of_appetite)	0
exhibits(D, S2)	exhibits(patient_eve, dizziness)	0
exhibits(P, S4)	exhibits(patient_bob, confusion)	0
exhibits(SE, S1)	exhibits(patient_bob, muscle_weakness)	0
exhibits(D, S2)	exhibits(patient_carol, loss_of_appetite)	0
exhibits(RF, S3)	exhibits(patient_iris, insomnia)	0
exhibits(Organ, S1)	exhibits(patient_alice, dizziness)	0
exhibits(Doc, S3)	exhibits(patient_dave, weight_loss)	0
exhibits(P2, S2)	exhibits(cancer, fatigue)	0
exhibits(P, S0)	exhibits(patient_mia, swollen_joints)	0
exhibits(RF, S4)	exhibits(patient_henry, swollen_joints)	0
treats(fluticasone, hypothyroidism)	treats(fluticasone, hypothyroidism)	0
treats(omeprazole, D2)	treats(omeprazole, copd)	0
exhibits(P, S0)	exhibits(patient_carol, muscle_weakness)	0
exhibits(Organ, S1)	exhibits(patient_mia, frequent_urination)	0
has_symptom(D3, S3)	has_symptom(patient_mia, S3)	0
has_symptom(hypertension, S2)	has_symptom(hypertension, confusion)	0
exhibits(D2, S0)	exhibits(patient_noah, muscle_weakness)	0
exhibits(RF, S1)	exhibits(patient_frank, weight_gain)	0
exhibits(P, S0)	exhibits(patient_dave, fever)	0
exhibits(Doc, S0)	exhibits(patient_eve, sweating)	0
exhibits(P, S0)	exhibits(patient_carol, swollen_joints)	0
exhibits(D, S2)	exhibits(patient_dave, pale_skin)	0
has_symptom(D2, S2)	has_symptom(anxiety, excessive_thirst)	0
has_symptom(D1, S1)	has_symptom(patient_noah, S1)	0
exhibits(SE, S2)	exhibits(patient_alice, chest_pain)	0
exhibits(SE, S2)	exhibits(patient_carol, joint_pain)	0
exhibits(SE, S1)	exhibits(patient_noah, weight_loss)	0
has_symptom(alzheimers, S2)	has_symptom(alzheimers, muscle_weakness)	0
exhibits(RF, S4)	exhibits(patient_mia, dizziness)	0
has_symptom(diabetes, S4)	has_symptom(diabetes, cough)	0
exhibits(D2, S0)	exhibits(patient_jack, insomnia)	0
causes(D12, D22)	causes(alzheimers, stroke)	0
exhibits(P, S0)	exhibits(patient_liam, insomnia)	0
treats(metformin, copd)	treats(metformin, copd)	0
has_symptom(D4, S4)	has_symptom(hypothyroidism, confusion)	0
exhibits(D, S3)	exhibits(patient_mia, muscle_weakness)	0
exhibits(patient_grace, S2)	exhibits(patient_grace, shortness_of_breath)	0
exhibits(P, S0)	exhibits(patient_henry, swollen_joints)	0
exhibits(Drug, S2)	exhibits(patient_noah, pale_skin)	0
exhibits(RF, S1)	exhibits(patient_grace, excessive_thirst)	0
exhibits(RF, S3)	exhibits(patient_bob, excessive_thirst)	0
exhibits(SE, S1)	exhibits(patient_alice, abdominal_pain)	0
treats(prednisone, D2)	treats(prednisone, heart_disease)	0
exhibits(P, S0)	exhibits(patient_frank, swollen_joints)	0
exhibits(Organ, S3)	exhibits(patient_jack, back_pain)	0
has_symptom(anxiety, S3)	has_symptom(anxiety, chest_pain)	0
has_symptom(D2, S3)	has_symptom(patient_carol, chest_pain)	0
has_symptom(kidney_disease, S2)	has_symptom(kidney_disease, frequent_urination)	0
has_symptom(D2, S2)	has_symptom(asthma, joint_pain)	0
exhibits(D, S3)	exhibits(patient_kate, chest_pain)	0
exhibits(RF, S1)	exhibits(patient_iris, headache)	0
exhibits(D1, S2)	exhibits(patient_carol, sweating)	0
exhibits(Organ, S1)	exhibits(patient_grace, abdominal_pain)	0
exhibits(patient_grace, S2)	exhibits(patient_grace, cough)	0
exhibits(Doc, S0)	exhibits(patient_jack, back_pain)	0
risk_increases(RF3, D3)	risk_increases(poor_diet, copd)	0
exhibits(D, S2)	exhibits(patient_olivia, confusion)	0
exhibits(D1, S2)	exhibits(patient_alice, weight_gain)	0
exhibits(D, S3)	exhibits(patient_olivia, dizziness)	0
exhibits(P3, S3)	exhibits(copd, shortness_of_breath)	0
exhibits(D2, S0)	exhibits(patient_grace, sadness)	0
exhibits(RF, S1)	exhibits(patient_iris, confusion)	0
exhibits(D, S2)	exhibits(patient_liam, sweating)	0
exhibits(D, S3)	exhibits(patient_frank, weight_loss)	0
exhibits(Doc, S2)	exhibits(patient_kate, swollen_joints)	0
exhibits(D, S3)	exhibits(patient_carol, fever)	0
exhibits(Drug, S2)	exhibits(patient_jack, excessive_thirst)	0
exhibits(D2, S0)	exhibits(patient_jack, muscle_weakness)	0
exhibits(Organ, S1)	exhibits(patient_mia, sweating)	0
exhibits(P, S0)	exhibits(patient_eve, sadness)	0
requires_specialist(D0, D0)	requires_specialist(asthma, asthma)	0
exhibits(Doc, S2)	exhibits(patient_liam, confusion)	0
has_symptom(diabetes, S2)	has_symptom(diabetes, headache)	0
exhibits(P, S4)	exhibits(patient_mia, muscle_weakness)	0
exhibits(D1, S2)	exhibits(patient_alice, insomnia)	0
exhibits(SE, S2)	exhibits(patient_dave, dizziness)	0
exhibits(P2, S2)	exhibits(depression, fatigue)	0
exhibits(Organ, S3)	exhibits(patient_alice, weight_gain)	0
exhibits(Doc, S3)	exhibits(patient_grace, pale_skin)	0
has_symptom(D2, S2)	has_symptom(migraine, joint_pain)	0
exhibits(Organ, S2)	exhibits(patient_mia, chest_pain)	0
exhibits(D, S2)	exhibits(patient_noah, fatigue)	0
has_symptom(D11, S2)	has_symptom(patient_dave, sadness)	0
