goal	rule	score
ancestor(lyanna_stark, aegon_targaryen)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(myrcella_lannister, brandon_stark)	ancestor(X, Y) :- parent(X, Y)	0
parent(lancel_lannister, Z4)	parent(lancel_lannister, unknown_mother_sand_2)	0
parent(lancel_lannister, Z12)	parent(lancel_lannister, unknown_mother_targaryen)	0
parent(tyrion_lannister, Z2)	parent(tyrion_lannister, steffon_baratheon)	0
ancestor(brandon_stark, _EX1)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(aeron_greyjoy, Z6)	parent(aeron_greyjoy, unknown_mother_greyjoy)	0
parent(oberyn_martell, Z4)	parent(oberyn_martell, cassana_estermont)	0
parent(rhaella_targaryen, Z4)	parent(rhaella_targaryen, luthor_tyrell)	0
parent(ella_martell, Z4)	parent(ella_martell, unknown_mother_lannister)	0
parent(lyanna_stark, Z2)	parent(lyanna_stark, stannis_baratheon)	0
parent(X0, Y0)	parent(olenna_tyrell, arya_stark)	0
parent(Z2, aegon_v_targaryen)	parent(Z2, aegon_v_targaryen)	0
ancestor(tyene_sand, lancel_lannister)	ancestor(X, Y) :- parent(X, Y)	0
parent(doran_martell, Z6)	parent(doran_martell, selyse_baratheon)	0
parent(renly_baratheon, Z3)	parent(renly_baratheon, rhaegar_targaryen)	0
parent(four_unknown_martells, Z3)	parent(four_unknown_martells, rickard_stark)	0
ancestor(rhaegar_targaryen, nymeria_sand)	ancestor(X, Y) :- parent(X, Y)	0
parent(Z5, Z6)	parent(Z5, unknown_father_greyjoy)	0
parent(robert_baratheon, Z4)	parent(robert_baratheon, cassana_estermont)	0
ancestor(myrcella_lannister, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(lewyn_martell, Z1)	parent(lewyn_martell, unknown_mother_greyjoy)	0
parent(obara_sand, Z6)	parent(obara_sand, jaime_lannister)	0
parent(viserys_targaryen, Z3)	parent(viserys_targaryen, unknown_father_greyjoy)	0
parent(brandon_stark, Z9)	parent(brandon_stark, luthor_tyrell)	0
parent(shireen_baratheon, aegon_v_targaryen)	parent(shireen_baratheon, aegon_v_targaryen)	0
parent(tyrion_lannister, Z3)	parent(tyrion_lannister, alannys_harlaw)	0
parent(martyn_lannister, Z12)	parent(martyn_lannister, unknown_mother_stark)	0
parent(X0, Y0)	parent(willem_lannister, cersei_lannister)	0
parent(cersei_lannister, Z10)	parent(cersei_lannister, unknown_mother_targaryen)	0
parent(sarella_sand, Z3)	parent(sarella_sand, rhaegar_targaryen)	0
ancestor(obara_sand, jon_snow)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(brandon_stark, jon_snow)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(tyrion_lannister, Z11)	parent(tyrion_lannister, unknown_mother_sand_2)	0
parent(joffery_lannister, Z12)	parent(joffery_lannister, unknown_mother_sand_2)	0
parent(margaery_tyrell, Z9)	parent(margaery_tyrell, luthor_tyrell)	0
parent(robb_stark, Z3)	parent(robb_stark, mace_tyrell)	0
parent(oberyn_martell, Z3)	parent(oberyn_martell, mace_tyrell)	0
parent(myrcella_lannister, Z2)	parent(myrcella_lannister, rickard_stark)	0
parent(maron_greyjoy, Z4)	parent(maron_greyjoy, steffon_baratheon)	0
parent(sansa_stark, Z2)	parent(sansa_stark, unknown_mother_sand_3)	0
parent(Z9, Z10)	parent(Z9, unknown_mother_martell)	0
ancestor(X, martyn_lannister)	ancestor(X, Y) :- parent(X, Y)	0
parent(tytos_lannister, Z1)	parent(tytos_lannister, unknown_mother_greyjoy)	0
parent(lyanna_stark, Z9)	parent(lyanna_stark, unknown_mother_sand_2)	0
parent(rhaegar_targaryen, Z12)	parent(rhaegar_targaryen, mellario_of_norvos)	0
parent(joffery_lannister, Z4)	parent(joffery_lannister, cassana_estermont)	0
parent(sarella_sand, Z4)	parent(sarella_sand, steffon_baratheon)	0
parent(aegon_v_targaryen, Z1)	parent(aegon_v_targaryen, alerie_hightower)	0
parent(Z5, luthor_tyrell)	parent(Z5, luthor_tyrell)	0
ancestor(jon_snow, lancel_lannister)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(lyanna_stark, Z6)	parent(lyanna_stark, lyanna_stark)	0
parent(aerys_targaryen, Z12)	parent(aerys_targaryen, mellario_of_norvos)	0
parent(trystane_martell, Z4)	parent(trystane_martell, eddard_stark)	0
parent(benjen_stark, Z6)	parent(benjen_stark, doran_martell)	0
ancestor(robb_stark, doran_martell)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(brandon_stark, aeron_greyjoy)	ancestor(X, Y) :- parent(X, Y)	0
male(X0)	male(lyanna_stark)	0
parent(Z1, Z2)	parent(Z1, unknown_mother_martell)	0
parent(Z1, Z2)	parent(Z1, unknown_mother_greyjoy)	0
ancestor(rhaegar_targaryen, rodrick_greyjoy)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(tommen_lannister, _EX2)	ancestor(X, Y) :- parent(X, Y)	0
male(X0)	male(rhaella_targaryen)	0
parent(viserys_targaryen, rickard_stark)	parent(viserys_targaryen, rickard_stark)	0
parent(theon_greyjoy, Z12)	parent(theon_greyjoy, doran_martell)	0
parent(nymeria_sand, Z12)	parent(nymeria_sand, tytos_lannister)	0
parent(bran_stark, Z6)	parent(bran_stark, rhaella_targaryen)	0
parent(rhaegar_targaryen, Z4)	parent(rhaegar_targaryen, selyse_baratheon)	0
ancestor(jaime_lannister, _EX0)	ancestor(X, Y) :- parent(X, Y)	0
parent(viserys_targaryen, Z2)	parent(viserys_targaryen, rhaella_targaryen)	0
parent(rhaella_targaryen, Z4)	parent(rhaella_targaryen, unknown_mother_sand_3)	0
parent(daeron_targaryen, Z12)	parent(daeron_targaryen, stannis_baratheon)	0
parent(rhaenys_targaryen, Z3)	parent(rhaenys_targaryen, selyse_baratheon)	0
parent(balon_greyjoy, Z11)	parent(balon_greyjoy, aerys_targaryen)	0
parent(sansa_stark, Z11)	parent(sansa_stark, alerie_hightower)	0
parent(Y0, X0)	parent(mace_tyrell, robb_stark)	0
parent(bran_stark, Z4)	parent(bran_stark, cersei_lannister)	0
parent(aeron_greyjoy, Z12)	parent(aeron_greyjoy, rhaella_targaryen)	0
ancestor(euron_greyjoy, willem_lannister)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(ella_martell, nymeria_sand)	ancestor(X, Y) :- parent(X, Y)	0
parent(rhaella_targaryen, Z3)	parent(rhaella_targaryen, ellaria_sand)	0
parent(kevan_lannister, Z3)	parent(kevan_lannister, unknown_mother_sand_1)	0
parent(ella_martell, Z3)	parent(ella_martell, oberyn_martell)	0
ancestor(robert_baratheon, _EX2)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(balon_greyjoy, Z11)	parent(balon_greyjoy, alerie_hightower)	0
parent(robb_stark, Z6)	parent(robb_stark, unknown_mother_lannister)	0
parent(brandon_stark, Z2)	parent(brandon_stark, lyanna_stark)	0
parent(daenerys_targaryen, Z11)	parent(daenerys_targaryen, aerys_targaryen)	0
parent(renly_baratheon, Z6)	parent(renly_baratheon, elia_martell)	0
parent(benjen_stark, Z12)	parent(benjen_stark, tytos_lannister)	0
ancestor(rhaenys_targaryen, _EX5)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(aegon_targaryen, aegon_v_targaryen)	parent(aegon_targaryen, aegon_v_targaryen)	0
parent(rhaenys_targaryen, Z11)	parent(rhaenys_targaryen, balon_greyjoy)	0
ancestor(duncan_targaryen, doran_martell)	ancestor(X, Y) :- parent(X, Y)	0
parent(rhaegar_targaryen, Z6)	parent(rhaegar_targaryen, ellaria_sand)	0
parent(obara_sand, Z3)	parent(obara_sand, olenna_tyrell)	0
parent(maron_greyjoy, Z2)	parent(maron_greyjoy, oberyn_martell)	0
parent(rodrick_greyjoy, Z3)	parent(rodrick_greyjoy, unknown_father_greyjoy)	0
parent(Z4, Z5)	parent(Z4, unknown_mother_sand_2)	0
parent(aegon_targaryen, Z11)	parent(aegon_targaryen, catelyn_stark)	0
parent(tommen_lannister, Z6)	parent(tommen_lannister, selyse_baratheon)	0
parent(X0, Y0)	parent(doran_martell, cersei_lannister)	0
parent(bran_stark, Z4)	parent(bran_stark, doran_martell)	0
parent(tywin_lannister, Z3)	parent(tywin_lannister, unknown_mother_sand_3)	0
parent(ella_martell, Z11)	parent(ella_martell, aegon_v_targaryen)	0
parent(yara_greyjoy, Z11)	parent(yara_greyjoy, doran_martell)	0
parent(ella_martell, Z12)	parent(ella_martell, steffon_baratheon)	0
ancestor(margaery_tyrell, tyene_sand)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(bran_stark, Z4)	parent(bran_stark, unknown_mother_martell)	0
parent(mace_tyrell, Z2)	parent(mace_tyrell, unknown_mother_sand_3)	0
ancestor(tywin_lannister, brandon_stark)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(mace_tyrell, Z2)	parent(mace_tyrell, selyse_baratheon)	0
parent(Z4, Z5)	parent(Z4, mellario_of_norvos)	0
parent(myrcella_lannister, unknown_mother_martell)	parent(myrcella_lannister, unknown_mother_martell)	0
parent(jon_snow, Z6)	parent(jon_snow, jaime_lannister)	0
parent(jaime_lannister, rhaella_targaryen)	parent(jaime_lannister, rhaella_targaryen)	0
parent(margaery_tyrell, Z2)	parent(margaery_tyrell, lyanna_stark)	0
parent(benjen_stark, Z11)	parent(benjen_stark, selyse_baratheon)	0
parent(daeron_targaryen, Z11)	parent(daeron_targaryen, unknown_mother_stark)	0
parent(maron_greyjoy, Z3)	parent(maron_greyjoy, elia_martell)	0
ancestor(aeron_greyjoy, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(four_unknown_martells, Z3)	parent(four_unknown_martells, steffon_baratheon)	0
parent(jon_snow, Z11)	parent(jon_snow, jaime_lannister)	0
parent(aeron_greyjoy, Z11)	parent(aeron_greyjoy, alannys_harlaw)	0
parent(rhaegar_targaryen, Z4)	parent(rhaegar_targaryen, unknown_mother_sand_3)	0
parent(aerys_targaryen, Z11)	parent(aerys_targaryen, alannys_harlaw)	0
parent(stannis_baratheon, Z11)	parent(stannis_baratheon, luthor_tyrell)	0
parent(lyanna_stark, unknown_mother_stark)	parent(lyanna_stark, unknown_mother_stark)	0
parent(aerys_targaryen, Z11)	parent(aerys_targaryen, rhaella_targaryen)	0
parent(joffery_lannister, Z11)	parent(joffery_lannister, alannys_harlaw)	0
parent(theon_greyjoy, Z12)	parent(theon_greyjoy, kevan_lannister)	0
ancestor(margaery_tyrell, _EX4)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(stannis_baratheon, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(robert_baratheon, Z2)	parent(robert_baratheon, steffon_baratheon)	0
parent(X0, Y0)	parent(shireen_baratheon, arya_stark)	0
parent(ella_martell, unknown_mother_targaryen)	parent(ella_martell, unknown_mother_targaryen)	0
parent(robb_stark, Z12)	parent(robb_stark, selyse_baratheon)	0
parent(stannis_baratheon, Z11)	parent(stannis_baratheon, rhaegar_targaryen)	0
parent(lancel_lannister, Z12)	parent(lancel_lannister, unknown_mother_sand_2)	0
parent(jaime_lannister, Z6)	parent(jaime_lannister, unknown_mother_sand_3)	0
parent(obara_sand, Z6)	parent(obara_sand, catelyn_stark)	0
parent(rhaella_targaryen, Z6)	parent(rhaella_targaryen, eddard_stark)	0
parent(balon_greyjoy, Z3)	parent(balon_greyjoy, steffon_baratheon)	0
parent(tommen_lannister, Z11)	parent(tommen_lannister, unknown_mother_sand_2)	0
parent(lyanna_stark, Z11)	parent(lyanna_stark, selyse_baratheon)	0
ancestor(cersei_lannister, doran_martell)	ancestor(X, Y) :- parent(X, Y)	0
parent(euron_greyjoy, Z3)	parent(euron_greyjoy, unknown_mother_greyjoy)	0
ancestor(rhaegar_targaryen, aegon_targaryen)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(martyn_lannister, Z12)	parent(martyn_lannister, olenna_tyrell)	0
parent(eddard_stark, Z4)	parent(eddard_stark, luthor_tyrell)	0
ancestor(yara_greyjoy, aeron_greyjoy)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(myrcella_lannister, lyanna_stark)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(duncan_targaryen, _EX4)	ancestor(X, Y) :- parent(X, Y)	0
parent(margaery_tyrell, Z11)	parent(margaery_tyrell, selyse_baratheon)	0
parent(four_unknown_martells, Z3)	parent(four_unknown_martells, rhaella_targaryen)	0
parent(joffery_lannister, Z2)	parent(joffery_lannister, alerie_hightower)	0
parent(sarella_sand, Z3)	parent(sarella_sand, rhaella_targaryen)	0
parent(obara_sand, Z11)	parent(obara_sand, unknown_mother_stark)	0
parent(aerys_targaryen, Z3)	parent(aerys_targaryen, luthor_tyrell)	0
parent(sansa_stark, Z11)	parent(sansa_stark, cassana_estermont)	0
parent(martyn_lannister, Z3)	parent(martyn_lannister, rhaella_targaryen)	0
parent(unknown_mother_sand_3, Z1)	parent(unknown_mother_sand_3, robert_baratheon)	0
parent(nymeria_sand, Z11)	parent(nymeria_sand, aegon_v_targaryen)	0
ancestor(four_unknown_martells, brandon_stark)	ancestor(X, Y) :- parent(X, Y)	0
parent(tytos_lannister, unknown_mother_lannister)	parent(tytos_lannister, unknown_mother_lannister)	0
parent(X0, Y0)	parent(elia_martell, arya_stark)	0
parent(tyene_sand, Z6)	parent(tyene_sand, rickard_stark)	0
ancestor(oberyn_martell, nymeria_sand)	ancestor(X, Y) :- parent(X, Y)	0
parent(lancel_lannister, Z11)	parent(lancel_lannister, balon_greyjoy)	0
parent(balon_greyjoy, Z3)	parent(balon_greyjoy, catelyn_stark)	0
parent(maron_greyjoy, Z11)	parent(maron_greyjoy, lewyn_martell)	0
ancestor(eddard_stark, tyene_sand)	ancestor(X, Y) :- parent(X, Y)	0
parent(daeron_targaryen, Z12)	parent(daeron_targaryen, unknown_father_greyjoy)	0
parent(myrcella_lannister, Z3)	parent(myrcella_lannister, unknown_mother_stark)	0
parent(X0, Y0)	parent(jon_snow, balon_greyjoy)	0
parent(maron_greyjoy, Z6)	parent(maron_greyjoy, lewyn_martell)	0
parent(aeron_greyjoy, Z12)	parent(aeron_greyjoy, unknown_mother_targaryen)	0
parent(cersei_lannister, Z6)	parent(cersei_lannister, elia_martell)	0
ancestor(rhaella_targaryen, _EX2)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(tywin_lannister, Z4)	parent(tywin_lannister, luthor_tyrell)	0
parent(yara_greyjoy, Z9)	parent(yara_greyjoy, joanna_lannister)	0
ancestor(benjen_stark, brandon_stark)	ancestor(X, Y) :- parent(X, Y)	0
parent(oberyn_martell, Z2)	parent(oberyn_martell, jaime_lannister)	0
parent(X, Z0)	parent(X, unknown_mother_lannister)	0
parent(Z6, Z7)	parent(Z6, unknown_mother_sand_3)	0
parent(rickon_stark, Z12)	parent(rickon_stark, elia_martell)	0
ancestor(daenerys_targaryen, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(trystane_martell, Z3)	parent(trystane_martell, steffon_baratheon)	0
parent(yara_greyjoy, Z11)	parent(yara_greyjoy, eddard_stark)	0
parent(rodrick_greyjoy, Z10)	parent(rodrick_greyjoy, lewyn_martell)	0
parent(martyn_lannister, Z12)	parent(martyn_lannister, unknown_mother_targaryen)	0
parent(kevan_lannister, Z3)	parent(kevan_lannister, aerys_targaryen)	0
parent(brandon_stark, Z6)	parent(brandon_stark, catelyn_stark)	0
ancestor(yara_greyjoy, willem_lannister)	ancestor(X, Y) :- parent(X, Y)	0
parent(gendry, Z2)	parent(gendry, lewyn_martell)	0
parent(tywin_lannister, Z4)	parent(tywin_lannister, catelyn_stark)	0
parent(lyanna_stark, Z2)	parent(lyanna_stark, jaime_lannister)	0
parent(obara_sand, olenna_tyrell)	parent(obara_sand, olenna_tyrell)	0
parent(doran_martell, Z12)	parent(doran_martell, unknown_mother_sand_2)	0
parent(lancel_lannister, Z8)	parent(lancel_lannister, mellario_of_norvos)	0
parent(balon_greyjoy, Z12)	parent(balon_greyjoy, rickard_stark)	0
parent(_EX6, Z0)	parent(_EX6, olenna_tyrell)	0
ancestor(oberyn_martell, myrcella_lannister)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(stannis_baratheon, _EX1)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(rhaegar_targaryen, X)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(tyene_sand, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(maron_greyjoy, Z12)	parent(maron_greyjoy, steffon_baratheon)	0
parent(four_unknown_martells, Z3)	parent(four_unknown_martells, robert_baratheon)	0
parent(duncan_targaryen, Z8)	parent(duncan_targaryen, steffon_baratheon)	0
parent(robert_baratheon, Z3)	parent(robert_baratheon, unknown_mother_martell)	0
parent(tywin_lannister, Z4)	parent(tywin_lannister, unknown_mother_martell)	0
parent(benjen_stark, Z2)	parent(benjen_stark, unknown_mother_sand_3)	0
parent(tyene_sand, Z11)	parent(tyene_sand, doran_martell)	0
parent(aegon_targaryen, Z3)	parent(aegon_targaryen, cersei_lannister)	0
parent(benjen_stark, Z11)	parent(benjen_stark, mace_tyrell)	0
ancestor(sansa_stark, aeron_greyjoy)	ancestor(X, Y) :- parent(X, Y)	0
parent(rhaegar_targaryen, Z3)	parent(rhaegar_targaryen, joanna_lannister)	0
parent(duncan_targaryen, Z11)	parent(duncan_targaryen, rhaegar_targaryen)	0
ancestor(eddard_stark, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(sansa_stark, Z4)	parent(sansa_stark, unknown_mother_sand_2)	0
parent(robb_stark, Z3)	parent(robb_stark, olenna_tyrell)	0
parent(loras_tyrell, Z11)	parent(loras_tyrell, cassana_estermont)	0
parent(loras_tyrell, Z3)	parent(loras_tyrell, aerys_targaryen)	0
parent(brandon_stark, Z3)	parent(brandon_stark, alerie_hightower)	0
ancestor(brandon_stark, aeron_greyjoy)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(joffery_lannister, Z11)	parent(joffery_lannister, unknown_mother_martell)	0
parent(obara_sand, Z11)	parent(obara_sand, elia_martell)	0
parent(tommen_lannister, Z11)	parent(tommen_lannister, rhaella_targaryen)	0
parent(balon_greyjoy, Z4)	parent(balon_greyjoy, rhaella_targaryen)	0
parent(mace_tyrell, Z4)	parent(mace_tyrell, rhaegar_targaryen)	0
parent(nymeria_sand, Z9)	parent(nymeria_sand, cersei_lannister)	0
ancestor(daenerys_targaryen, martyn_lannister)	ancestor(X, Y) :- parent(X, Y)	0
parent(rodrick_greyjoy, Z10)	parent(rodrick_greyjoy, mellario_of_norvos)	0
parent(robert_baratheon, Z3)	parent(robert_baratheon, jaime_lannister)	0
parent(mace_tyrell, Z2)	parent(mace_tyrell, unknown_father_greyjoy)	0
ancestor(rickon_stark, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
parent(cassana_estermont, Z0)	parent(cassana_estermont, unknown_mother_greyjoy)	0
parent(stannis_baratheon, Z2)	parent(stannis_baratheon, unknown_mother_lannister)	0
ancestor(daenerys_targaryen, _EX2)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(trystane_martell, Z4)	parent(trystane_martell, oberyn_martell)	0
parent(olenna_tyrell, Z0)	parent(olenna_tyrell, luthor_tyrell)	0
parent(nymeria_sand, Z11)	parent(nymeria_sand, luthor_tyrell)	0
parent(eddard_stark, Z4)	parent(eddard_stark, joanna_lannister)	0
ancestor(euron_greyjoy, aeron_greyjoy)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(bran_stark, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
parent(robb_stark, Z4)	parent(robb_stark, balon_greyjoy)	0
parent(nymeria_sand, Z3)	parent(nymeria_sand, rhaegar_targaryen)	0
parent(jaime_lannister, Z4)	parent(jaime_lannister, cassana_estermont)	0
male(X0)	male(ella_martell)	0
parent(shireen_baratheon, rhaella_targaryen)	parent(shireen_baratheon, rhaella_targaryen)	0
parent(four_unknown_martells, Z3)	parent(four_unknown_martells, alannys_harlaw)	0
parent(rodrick_greyjoy, Z10)	parent(rodrick_greyjoy, unknown_mother_sand_3)	0
parent(jon_snow, Z4)	parent(jon_snow, joanna_lannister)	0
parent(cersei_lannister, Z4)	parent(cersei_lannister, cassana_estermont)	0
parent(renly_baratheon, Z3)	parent(renly_baratheon, alerie_hightower)	0
parent(tyene_sand, Z4)	parent(tyene_sand, unknown_mother_martell)	0
parent(viserys_targaryen, Z4)	parent(viserys_targaryen, luthor_tyrell)	0
parent(rickon_stark, Z11)	parent(rickon_stark, lyanna_stark)	0
parent(cersei_lannister, Z4)	parent(cersei_lannister, luthor_tyrell)	0
parent(rodrick_greyjoy, Z6)	parent(rodrick_greyjoy, cersei_lannister)	0
parent(Z7, unknown_mother_stark)	parent(Z7, unknown_mother_stark)	0
parent(daenerys_targaryen, Z10)	parent(daenerys_targaryen, jaime_lannister)	0
parent(shireen_baratheon, Z6)	parent(shireen_baratheon, mellario_of_norvos)	0
parent(tyrion_lannister, Z11)	parent(tyrion_lannister, kevan_lannister)	0
parent(Z4, Z5)	parent(Z4, alannys_harlaw)	0
parent(four_unknown_martells, Z3)	parent(four_unknown_martells, unknown_mother_targaryen)	0
parent(jaime_lannister, unknown_mother_martell)	parent(jaime_lannister, unknown_mother_martell)	0
parent(lyanna_stark, Z6)	parent(lyanna_stark, ellaria_sand)	0
parent(kevan_lannister, Z3)	parent(kevan_lannister, unknown_mother_greyjoy)	0
parent(myrcella_lannister, Z3)	parent(myrcella_lannister, unknown_mother_sand_3)	0
parent(gendry, Z3)	parent(gendry, ellaria_sand)	0
ancestor(sansa_stark, lyanna_stark)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(duncan_targaryen, Z8)	parent(duncan_targaryen, unknown_mother_martell)	0
parent(Z11, Z12)	parent(Z11, unknown_mother_sand_2)	0
parent(brandon_stark, Z11)	parent(brandon_stark, oberyn_martell)	0
parent(duncan_targaryen, Z2)	parent(duncan_targaryen, tywin_lannister)	0
parent(lyanna_stark, Z6)	parent(lyanna_stark, elia_martell)	0
parent(ella_martell, Z2)	parent(ella_martell, rickard_stark)	0
parent(cersei_lannister, Z4)	parent(cersei_lannister, tywin_lannister)	0
parent(martyn_lannister, Z6)	parent(martyn_lannister, balon_greyjoy)	0
parent(tyrion_lannister, Z12)	parent(tyrion_lannister, unknown_mother_stark)	0
